2911	14
2912	12
2912	13
2917	2
2917	49
2918	3
2918	4
2918	49
2919	2
2919	3
2919	49
2921	53
2922	54
2922	55
2923	53
2923	54
2928	12
2929	13
2929	14
2930	12
2930	13
293	53
2935	2
2935	49
2936	3
2936	4
2936	49
2937	2
2937	3
2937	49
2939	53
2940	54
2940	55
294	54
294	55
2941	53
2941	54
2946	12
2947	13
2947	14
2948	12
2948	13
295	53
295	54
2953	2
2953	49
2954	3
2954	4
2954	49
2955	2
2955	3
2955	49
2957	53
2958	54
2958	55
2959	53
2959	54
2964	12
2965	13
2965	14
2966	12
2966	13
2971	2
2971	49
2972	3
2972	4
2972	49
2973	2
2973	3
2973	49
2975	53
2976	54
2976	55
2977	53
2977	54
2982	12
2983	13
2983	14
2984	12
2984	13
2989	2
2989	49
2990	3
2990	4
2990	49
2991	2
2991	3
2991	49
2993	53
2994	54
2994	55
2995	53
2995	54
3000	12
300	12
3001	13
3001	14
3002	12
3002	13
3007	2
3007	49
3008	3
3008	4
3008	49
3009	2
3009	3
3009	49
301	13
301	14
3011	53
3012	54
3012	55
3013	53
3013	54
3018	12
3019	13
3019	14
3020	12
3020	13
302	12
302	13
3025	2
3025	49
3026	3
3026	4
3026	49
3027	2
3027	3
3027	49
3029	53
3030	54
3030	55
3031	53
3031	54
3036	12
3037	13
3037	14
3038	12
3038	13
3043	2
3043	49
3044	3
3044	4
3044	49
3045	2
3045	3
3045	49
3047	53
3048	54
3048	55
3049	53
3049	54
3054	12
3055	13
3055	14
3056	12
3056	13
3061	2
3061	49
3062	3
3062	4
3062	49
3063	2
3063	3
3063	49
3065	53
3066	54
3066	55
3067	53
3067	54
307	2
307	49
3072	12
3073	13
3073	14
3074	12
3074	13
3079	2
3079	49
3080	3
3080	4
308	3
308	4
3080	49
308	49
3081	2
3081	3
3081	49
3083	53
3084	54
3084	55
3085	53
3085	54
3090	12
309	2
309	3
309	49
3091	13
3091	14
3092	12
3092	13
3097	2
3097	49
3098	3
3098	4
3098	49
3099	2
3099	3
3099	49
3101	53
3102	54
3102	55
3103	53
3103	54
3108	12
3109	13
3109	14
3110	12
3110	13
311	53
3115	2
3115	49
3116	3
3116	4
3116	49
3117	2
3117	3
3117	49
3119	53
3120	54
3120	55
312	54
312	55
3121	53
3121	54
3126	12
3127	13
3127	14
3128	12
3128	13
313	53
313	54
3133	2
3133	49
3134	3
3134	4
3134	49
3135	2
3135	3
3135	49
3137	53
3138	54
3138	55
3139	53
3139	54
3144	12
3145	13
3145	14
3146	12
3146	13
3151	2
3151	49
3152	3
3152	4
3152	49
3153	2
3153	3
3153	49
3155	53
3156	54
3156	55
3157	53
3157	54
3162	12
3163	13
3163	14
3164	12
3164	13
3169	2
3169	49
3170	3
3170	4
3170	49
3171	2
3171	3
3171	49
3173	53
3174	54
3174	55
3175	53
3175	54
3180	12
318	12
3181	13
3181	14
3182	12
3182	13
3187	2
3187	49
3188	3
3188	4
3188	49
3189	2
3189	3
3189	49
319	13
319	14
3191	53
3192	54
3192	55
3193	53
3193	54
3198	12
3199	13
3199	14
3200	12
3200	13
320	12
320	13
3205	2
3205	49
3206	3
3206	4
3206	49
3207	2
3207	3
3207	49
3209	53
3210	54
3210	55
3211	53
3211	54
3216	12
3217	13
3217	14
3218	12
3218	13
3223	2
3223	49
3224	3
3224	4
3224	49
3225	2
3225	3
3225	49
3227	53
3228	54
3228	55
3229	53
3229	54
3234	12
3235	13
3235	14
3236	12
3236	13
3241	2
3241	49
3242	3
3242	4
3242	49
3243	2
3243	3
3243	49
3245	53
3246	54
3246	55
3247	53
3247	54
325	2
325	49
3252	12
3253	13
3253	14
3254	12
3254	13
3259	2
3259	49
3260	3
3260	4
326	3
326	4
3260	49
326	49
3261	2
3261	3
3261	49
3263	53
3264	54
3264	55
3265	53
3265	54
3270	12
327	2
327	3
327	49
3271	13
3271	14
3272	12
3272	13
3277	2
3277	49
3278	3
3278	4
3278	49
3279	2
3279	3
3279	49
3281	53
3282	54
3282	55
3283	53
3283	54
3288	12
3289	13
3289	14
3290	12
3290	13
329	53
3295	2
3295	49
3296	3
3296	4
3296	49
3297	2
3297	3
3297	49
3299	53
3300	54
3300	55
330	54
330	55
3301	53
3301	54
3306	12
3307	13
3307	14
3308	12
3308	13
331	53
331	54
3313	2
3313	49
3314	3
3314	4
3314	49
3315	2
3315	3
3315	49
3317	53
3318	54
3318	55
3319	53
3319	54
3324	12
3325	13
3325	14
3326	12
3326	13
3331	2
3331	49
3332	3
3332	4
3332	49
3333	2
3333	3
3333	49
3335	53
3336	54
3336	55
3337	53
3337	54
3342	12
3343	13
3343	14
3344	12
3344	13
3349	2
3349	49
3350	3
3350	4
3350	49
3351	2
3351	3
3351	49
3353	53
3354	54
3354	55
3355	53
3355	54
3360	12
336	12
3361	13
3361	14
3362	12
3362	13
3367	2
3367	49
3368	3
3368	4
3368	49
3369	2
3369	3
3369	49
337	13
337	14
3371	53
3372	54
3372	55
3373	53
3373	54
3378	12
3379	13
3379	14
3380	12
3380	13
338	12
338	13
3385	2
3385	49
3386	3
3386	4
3386	49
3387	2
3387	3
3387	49
3389	53
3390	54
3390	55
3391	53
3391	54
3396	12
3397	13
3397	14
3398	12
3398	13
3403	2
3403	49
3404	3
3404	4
3404	49
3405	2
3405	3
3405	49
3407	53
3408	54
3408	55
3409	53
3409	54
3414	12
3415	13
3415	14
3416	12
3416	13
3421	2
3421	49
3422	3
3422	4
3422	49
3423	2
3423	3
3423	49
3425	53
3426	54
3426	55
3427	53
3427	54
343	2
343	49
3432	12
3433	13
3433	14
3434	12
3434	13
3439	2
3439	49
3440	3
3440	4
344	3
344	4
3440	49
344	49
3441	2
3441	3
3441	49
3443	53
3444	54
3444	55
3445	53
3445	54
3450	12
345	2
345	3
345	49
3451	13
3451	14
3452	12
3452	13
3457	2
3457	49
3458	3
3458	4
3458	49
3459	2
3459	3
3459	49
3461	53
3462	54
3462	55
3463	53
3463	54
3468	12
3469	13
3469	14
3470	12
3470	13
347	53
3475	2
3475	49
3476	3
3476	4
3476	49
3477	2
3477	3
3477	49
3479	53
3480	54
3480	55
348	54
348	55
3481	53
3481	54
3486	12
3487	13
3487	14
3488	12
3488	13
349	53
349	54
3493	2
3493	49
3494	3
3494	4
3494	49
3495	2
3495	3
3495	49
3497	53
3498	54
3498	55
3499	53
3499	54
3504	12
3505	13
3505	14
3506	12
3506	13
3511	2
3511	49
3512	3
3512	4
3512	49
3513	2
3513	3
3513	49
3515	53
